1,26,75,17
1,12,1408,1
0,51,1798,25
1,58,611,7
1,59,104,8
1,58,817,8
1,79,1761,13
0,76,599,22
0,89,876,21
1,53,1259,38
1,80,1272,16
0,39,217,4
1,9,28,37
0,3,1472,37
0,2,95,7
1,87,1662,38
1,16,1730,46
0,37,50,57
0,13,269,2
0,97,573,5
0,59,1581,37
1,97,1679,35
1,92,1130,52
0,17,1497,34
0,88,570,12
1,55,1448,32
1,58,221,7
1,86,853,56
1,2,1732,37
1,48,448,8
0,63,1288,14
1,20,159,33
0,1,876,4
0,48,646,11
0,29,346,12
0,79,359,57
1,34,800,50
1,52,1244,20
0,32,1236,4
0,14,1613,17
0,56,383,2
1,2,321,6
0,51,1057,15
0,77,182,20
1,73,363,6
1,24,1148,31
1,49,285,37
1,22,187,1
1,3,1590,35
1,100,394,59
1,19,369,3
0,70,54,6
1,25,1167,9
1,63,608,40
0,76,1408,27
0,56,1234,1
0,34,1267,4
0,16,784,20
0,99,510,57
0,50,1411,36
0,1,34,20
1,81,405,15
0,22,38,33
0,53,1387,60
0,25,363,21
1,69,1571,9
0,83,124,32
1,72,249,21
1,89,1166,24
1,78,1606,22
0,15,881,5
1,64,1218,7
1,25,913,46
0,18,1149,39
1,96,1281,57
0,64,381,22
0,65,58,2
1,60,1321,30
0,40,1125,3
0,84,97,32
0,5,1547,17
1,12,984,28
0,50,287,3
0,89,496,46
0,64,1403,49
1,17,1265,44
0,13,1445,30
1,46,447,54
1,44,798,11
0,87,1577,34
1,48,1489,29
0,55,1616,18
0,96,1600,58
1,46,511,5
1,11,211,40
1,49,803,48
0,77,1207,32
0,17,1415,17
1,40,881,7
0,77,955,32
1,17,1061,24
0,22,1451,14
1,58,1497,42
0,52,271,39
1,81,1636,18
1,12,1335,22
1,26,1519,13
1,89,575,25
0,39,1321,20
1,25,1155,15
1,46,688,22
1,5,385,43
0,24,1571,35
1,65,1676,54
0,14,520,4
1,4,46,24
0,5,946,14
0,13,923,13
1,24,288,30
0,34,164,32
0,52,1031,2
0,54,242,9
0,23,1277,20
1,23,902,8
1,3,1636,50
1,43,1649,13
0,19,1129,58
1,84,771,1
0,34,1077,29
0,85,55,37
0,36,63,26
0,2,698,1
1,32,1538,54
1,48,1576,36
1,23,977,34
0,97,1571,25
0,57,1519,55
1,97,1718,27
1,10,838,10
1,58,1672,32
0,22,1555,32
1,59,854,37
1,20,141,27
0,55,387,35
1,60,426,36
0,7,169,19
1,26,860,12
0,30,1399,13
0,100,646,23
0,78,99,29
1,64,1678,41
1,59,560,26
1,37,829,8
1,8,440,36
0,95,1292,32
0,94,248,8
1,8,341,22
0,2,1348,49
1,15,608,19
1,74,1604,24
0,70,832,33
0,21,813,12
0,17,1208,12
1,21,644,24
1,71,248,30
0,100,619,33
1,9,912,31
1,6,667,2
1,30,1722,29
0,91,1183,8
0,77,1202,29
1,91,524,30
1,12,1357,24
0,31,1671,14
1,99,747,33
0,46,1588,58
1,10,1472,60
1,35,9,30
0,11,995,28
1,48,191,54
1,21,1750,14
1,20,1356,24
1,26,1253,17
0,49,1153,20
0,27,451,25
0,44,1477,21
1,1,246,32
1,20,579,16
1,73,1312,29
0,83,1582,2
0,54,957,22
1,76,1154,17
0,55,733,55
1,27,1057,24
0,37,1153,15
0,73,104,16
1,95,34,21
0,1,868,11
1,49,1185,20
0,78,849,28
0,27,603,45
1,15,456,5
1,16,471,8
0,25,527,52
1,82,120,60
0,39,503,29
1,6,666,30
1,31,1014,10
0,69,865,53
0,4,985,27
0,4,108,19
0,6,208,60
1,65,1102,49
0,25,504,21
0,33,145,17
0,23,1408,34
1,96,952,15
0,58,306,42
1,33,344,53
0,72,965,26
1,30,140,9
1,72,172,37
1,79,1384,35
1,90,1224,20
1,57,1231,33
1,56,1399,54
1,61,1629,19
0,62,735,13
0,84,535,46
1,49,1653,37
0,11,1577,16
1,3,154,47
0,22,511,44
0,91,1514,4
1,76,1199,39
1,13,425,37
1,73,1034,41
0,9,1493,36
0,50,1352,27
0,4,1639,38
1,27,755,15
0,18,133,41
0,50,1678,9
0,16,1377,16
0,47,338,12
1,58,595,39
1,47,1782,2
1,91,1734,19
1,68,1180,2
1,51,1323,56
1,44,1689,53
1,35,1622,29
0,82,1411,31
1,83,1183,39
0,11,991,53
0,54,1760,12
1,40,1574,38
1,17,98,45
0,64,1461,37
0,60,337,12
1,42,588,37
1,24,551,3
1,96,1564,11
1,62,1165,45
0,34,1196,1
1,49,1776,35
0,64,36,33
0,23,706,33
1,2,1682,6
0,95,27,13
1,21,1353,51
0,100,1182,38
1,72,1487,7
1,37,1534,30
0,3,1278,44
0,58,574,38
1,9,1491,7
0,61,1130,45
0,60,1086,37
1,54,887,2
1,9,1381,35
0,27,170,52
1,47,879,15
1,11,310,11
0,6,707,27
1,61,124,8
0,62,1173,39
1,47,52,10
0,66,606,28
1,70,1457,39
1,29,171,10
0,3,1658,12
1,94,1423,38
1,82,183,21
1,41,1116,9
1,25,1209,52
1,30,1598,23
0,17,305,32
1,48,328,12
0,40,1002,51
1,54,244,28
1,79,1340,7
1,97,915,7
0,94,507,14
1,91,804,10
1,74,914,43
1,26,1777,49
1,74,1418,32
0,10,1189,21
1,54,1251,4
0,2,477,30
1,5,366,22
1,36,1594,47
0,93,1535,54
0,15,1407,50
0,16,734,14
1,49,1203,58
1,77,953,1
0,25,1624,24
0,91,137,31
1,95,767,9
1,29,26,16
1,50,975,13
1,93,390,13
0,88,665,3
0,58,816,27
1,17,1700,24
0,55,361,42
0,26,1656,55
0,31,213,34
0,54,314,15
1,63,693,10
1,91,494,19
0,73,109,33
1,38,1577,17
0,1,1424,19
0,64,1642,24
0,94,445,19
1,93,1740,32
0,77,1273,35
1,36,256,23
0,38,149,27
1,36,469,31
0,25,1618,31
0,12,855,57
0,60,750,23
0,79,1261,31
0,84,1747,38
0,33,1074,10
1,31,1268,35
1,78,1131,9
1,48,598,49
0,81,689,40
1,63,198,39
0,30,986,51
1,98,572,16
0,93,1736,59
1,65,163,19
0,31,1076,48
1,5,1436,33
0,82,1703,12
1,26,1056,47
1,70,1131,39
0,10,1102,32
0,42,1602,26
0,16,1058,32
1,90,1375,22
1,79,1686,13
1,73,531,7
