1,78,1559,53
1,3,1164,3
0,70,861,24
0,100,1216,28
1,93,311,35
0,96,349,9
1,83,1454,1
1,13,402,29
1,11,638,5
1,63,444,16
1,86,1476,37
1,6,1453,2
1,56,675,26
1,90,284,37
1,91,1179,12
1,67,61,22
1,21,1342,25
0,84,529,49
1,21,283,24
1,67,882,60
0,17,133,28
1,8,1415,46
0,96,118,45
1,40,1522,17
1,13,1606,9
1,44,1375,58
0,58,246,33
0,47,409,27
0,83,1141,47
1,75,1553,52
0,59,566,34
0,9,536,26
0,52,787,43
1,100,1591,49
0,93,695,17
0,19,697,24
1,39,186,6
0,65,1095,51
1,80,36,55
1,31,591,10
1,9,978,34
0,34,996,31
0,100,727,26
0,24,1422,9
1,15,290,5
0,70,775,54
0,79,1666,19
0,37,1766,26
1,51,1706,30
0,54,581,12
1,27,1223,51
0,87,131,4
1,100,1117,4
0,23,1626,44
0,23,1628,24
1,61,989,13
0,84,251,28
1,38,1261,57
1,55,1047,4
0,76,1099,26
1,15,1485,28
1,74,535,39
0,8,333,32
0,30,98,49
0,46,144,40
0,37,1236,15
0,3,61,18
1,12,788,3
1,25,71,1
0,11,6,42
1,89,1244,34
1,1,693,32
1,47,1284,34
1,22,1150,29
0,83,128,36
1,31,1103,21
0,10,317,6
1,38,1712,13
1,61,477,40
1,42,1399,18
1,67,637,5
0,84,1645,34
1,2,1723,59
1,96,455,25
1,82,1143,2
1,93,1654,6
1,83,815,31
1,75,1524,19
1,90,550,29
1,78,1122,16
1,21,1737,22
1,56,209,12
0,49,1449,35
1,27,121,33
1,67,112,60
0,57,711,50
0,4,455,28
0,29,698,37
1,56,1089,59
0,61,954,12
1,38,1228,33
0,23,248,14
0,100,903,11
1,18,602,12
1,39,181,6
0,73,1564,4
0,37,1331,26
1,18,1150,24
0,56,1269,58
0,72,771,46
0,28,1011,35
1,46,1294,58
1,62,1658,30
0,63,1741,11
1,9,1258,53
0,6,392,28
1,13,1670,30
1,98,987,6
0,85,1553,57
1,26,1394,16
1,16,1225,13
0,12,41,34
1,88,514,22
0,36,1466,34
1,87,141,39
0,28,1110,30
0,72,751,19
1,22,1481,51
1,17,140,26
1,92,1621,16
0,69,1000,5
0,61,1207,40
1,40,115,12
1,19,232,24
0,89,1738,41
0,19,1562,40
1,93,1288,33
1,86,744,43
1,75,682,33
0,40,159,12
0,88,1652,13
1,30,1676,35
1,10,166,11
1,1,128,18
1,75,486,9
1,86,1136,15
1,68,1600,6
0,45,1426,15
1,16,1754,25
1,45,1560,52
0,22,14,2
0,94,816,4
1,46,1192,27
0,39,144,7
1,99,675,11
0,27,1738,60
1,49,65,19
0,49,148,25
1,93,595,4
1,50,1461,21
0,25,415,27
1,46,1691,19
1,17,914,19
0,23,905,24
1,64,1383,43
1,48,1414,18
1,14,966,52
0,81,1360,13
0,15,220,13
0,13,238,20
0,19,24,18
1,18,1674,53
0,62,567,45
1,48,1795,17
0,68,133,16
1,51,127,45
0,95,835,28
0,50,940,30
0,61,215,16
1,59,1187,23
1,84,245,9
1,72,1352,32
1,69,1262,12
0,3,348,1
1,58,1365,7
1,14,1603,35
1,6,1408,26
1,11,443,39
0,77,921,7
1,39,1325,19
0,35,1683,1
0,53,1645,31
1,11,691,38
0,15,43,17
0,36,1245,20
1,75,1749,49
1,14,1683,31
1,85,96,29
1,21,900,54
1,24,729,34
1,9,585,25
1,60,442,2
1,100,296,59
0,41,1183,23
0,59,1512,49
0,39,1140,18
1,100,400,41
0,31,258,21
0,53,615,1
0,53,910,59
1,26,464,5
1,7,250,26
1,84,789,30
1,42,786,9
1,90,59,42
1,16,1697,46
0,30,650,20
1,44,837,14
0,69,800,33
0,33,140,3
1,39,202,47
1,26,377,13
1,36,350,51
0,38,1176,57
1,8,1775,21
1,26,256,45
1,20,1102,39
1,59,1186,3
1,69,456,14
0,34,1425,17
0,38,1749,33
1,6,746,20
1,75,1591,27
1,86,196,43
0,60,929,57
0,62,1520,13
1,79,577,43
0,95,569,59
1,35,1550,19
1,66,236,20
0,31,1128,3
1,1,247,16
1,65,1205,21
1,65,1335,34
1,53,426,24
0,48,1733,25
0,29,262,16
0,38,1714,32
0,36,751,2
0,90,908,43
0,60,1031,32
1,4,1737,4
0,22,1799,34
0,16,1085,10
1,70,226,46
0,100,1142,15
1,96,1668,32
0,9,353,4
0,25,690,25
0,36,10,21
1,78,541,9
0,26,994,30
1,80,1018,13
0,26,1035,31
0,10,237,18
1,2,786,29
0,50,252,34
0,98,1265,22
1,48,1651,5
1,87,587,54
0,42,59,28
0,73,1721,9
0,57,1475,15
1,99,1598,33
1,37,389,39
1,25,1507,53
1,3,392,13
1,13,1108,39
1,20,621,23
0,14,1393,16
1,46,366,16
1,65,1124,18
1,60,178,51
0,100,686,14
0,34,196,15
1,94,1676,17
0,45,636,34
0,26,1573,10
0,1,1367,21
1,97,605,60
0,65,1507,4
0,78,1757,45
0,62,572,10
1,22,1440,3
0,44,105,58
0,27,1565,19
0,9,119,34
0,75,1142,13
0,29,1489,28
1,37,1141,22
1,9,617,36
1,64,943,6
0,19,1101,48
1,60,1118,10
1,6,1550,22
0,59,55,15
1,60,1065,58
1,94,576,24
1,16,1121,8
0,85,271,26
0,75,784,25
1,31,1077,9
